glottocode,glottocode.1,language_name,iso_code,family_id,macroarea,lat,lng,countries,speaker_count,endangerment_level,lei_score,intergenerational_transmission,level,description,country,name
nabi1239,nabi1239,Nabi-Metan,mty,nucl1708,Papunesia,-3.52828,142.329,PG,31,Critically Endangered,83.4,0.0398968465747235,language,,PG,Nabi-Metan
nabi1240,nabi1240,Nabit,,atla1278,Africa,10.857778,-0.671111,GH,2209,Definitely Endangered,58.5,0.6399831785273828,language,,GH,Nabit
nach1240,nach1240,Nachering,ncd,sino1245,Eurasia,27.4202,86.7001,NP,1247,Definitely Endangered,66.0,0.7610439349596224,language,,NP,Nachering
nade1244,nade1244,Nadëb,mbj,nada1235,South America,-1.24449,-66.3068,BR,595,Severely Endangered,69.5,0.394092903635469,language,,BR,Nadëb
nafa1258,nafa1258,Nafanan,nfr,atla1278,Africa,8.00522,-2.51001,CI GH,596,Severely Endangered,72.6,0.3403505518373952,language,,CI GH,Nafanan
nafi1237,nafi1237,Nafi,srf,aust1307,Papunesia,-6.43306,146.815,PG,78,Critically Endangered,87.2,0.1789887773968706,language,,PG,Nafi
nafr1241,nafr1241,Nafri,nxx,sent1261,Papunesia,-2.65036,140.727,ID,4,Critically Endangered,84.0,0.1712725271617068,language,,ID,Nafri
nafu1238,nafu1238,Nafusi,jbn,afro1255,Africa,31.93488,11.78231,LY TN,24,Critically Endangered,90.0,0.1202988820436704,language,,LY TN,Nafusi
naga1394,naga1394,Naga Pidgin,nag,indo1319,Eurasia,25.2508,93.4438,IN,4133,Definitely Endangered,52.5,0.7015439858652007,language,,IN,Naga Pidgin
naga1399,naga1399,Nagarchal,nbg,unat1236,Eurasia,25.5399,75.8519,IN,3820,Definitely Endangered,49.0,0.651667700212047,language,,IN,Nagarchal
nage1237,nage1237,Nage,nxe,aust1307,Papunesia,-8.70513,121.31,ID,75,Critically Endangered,87.2,0.2086965483349894,language,,ID,Nage
nagu1244,nagu1244,Nagumi,ngv,atla1278,Africa,8.7162,13.4264,CM,14914,Vulnerable,29.9,0.8221608536133587,language,,CM,Nagumi
naha1261,naha1261,Nahali-Baglani,nlx,indo1319,Eurasia,21.43,74.827,IN,2488,Definitely Endangered,71.7,0.7167112629852436,language,,IN,Nahali-Baglani
naha1262,naha1262,Nahari,nhh,indo1319,Eurasia,20.4118,81.97747,IN,84596,Vulnerable,43.0,0.8479569673519134,language,,IN,Nahari
nahe1238,nahe1238,Nahenic,,sino1245,Eurasia,27.238106,96.038901,IN,13234,Vulnerable,46.4,0.8138571488165709,language,,IN,Nahenic
naii1241,naii1241,Nai,bio,kwom1263,Papunesia,-3.73034,141.273,PG,1735,Definitely Endangered,52.4,0.6797362942218537,language,,PG,Nai
najd1235,najd1235,Najdi Arabic,ars,afro1255,Eurasia,30.3371,42.1773,AE IL IQ JO KW LB SA SY TR YE,12729,Vulnerable,51.2,0.8516167906102826,language,,AE IL IQ JO KW LB SA SY TR YE,Najdi Arabic
naka1260,naka1260,Nakara,nck,mani1293,Australia,-12.07653,134.32729,AU,132,Severely Endangered,79.2,0.3097162275618086,language,,AU,Nakara
naka1262,naka1262,Nakanai,nak,aust1307,Papunesia,-5.59931,150.888,PG,12,Critically Endangered,86.9,0.2402678509451677,language,,PG,Nakanai
naka1263,naka1263,Naka'ela,nae,aust1307,Papunesia,-2.85543,128.516,ID,9,Critically Endangered,84.6,0.217172404916339,language,,ID,Naka'ela
naka1264,naka1264,Nakama,nib,nucl1709,Papunesia,-6.41424,146.782,PG,0,Extinct,103.8,0.0,language,,PG,Nakama
naka1265,naka1265,Nakai,nkj,nucl1709,Papunesia,-5.19377,140.512,ID,464,Severely Endangered,88.2,0.3768064313971603,language,,ID,Nakai
nake1240,nake1240,Nake,nbk,nucl1709,Papunesia,-5.09087,145.655,PG,7447,Definitely Endangered,60.3,0.6492851530883068,language,,PG,Nake
naki1238,naki1238,Naki,mff,atla1278,Africa,6.62784,10.2378,CM,240,Severely Endangered,72.4,0.3945638705992706,language,,CM,Naki
nakw1240,nakw1240,Nakwi,nax,left1242,Papunesia,-4.27412,141.601,PG,19,Critically Endangered,84.7,0.2402502589507581,language,,PG,Nakwi
nalc1240,nalc1240,Nalca,nlc,nucl1709,Papunesia,-4.26068,139.883,ID,162,Severely Endangered,86.5,0.5702428371794204,language,,ID,Nalca
nali1244,nali1244,Nalik,nal,aust1307,Papunesia,-2.94411,151.332,PG,340,Severely Endangered,83.2,0.3520162754362675,language,,PG,Nalik
nali1245,nali1245,Nali,nss,aust1307,Papunesia,-2.14273,147.202,PG,208,Severely Endangered,86.2,0.3019024365637229,language,,PG,Nali
nalo1235,nalo1235,Nalögo,nlz,aust1307,Papunesia,-10.8,165.8,SB,62,Critically Endangered,91.8,0.2228629682943912,language,,SB,Nalögo
nalu1239,nalu1239,Naluo Yi,ylo,sino1245,Eurasia,25.97,102.598,CN,3525,Definitely Endangered,58.5,0.687505740421242,language,,CN,Naluo Yi
nalu1240,nalu1240,Nalu,naj,atla1278,Africa,11.0397,-14.8188,GN GW,10385,Vulnerable,33.8,0.8654378100144446,language,,GN GW,Nalu
nama1264,nama1264,Nama (Namibia),naq,khoe1240,Africa,-25.0747,17.9767,BW NA ZA,359,Severely Endangered,87.5,0.5621570980674422,language,,BW NA ZA,Nama (Namibia)
nama1266,nama1266,Nama (Papua New Guinea),nmx,more1255,Papunesia,-8.66403,141.706,PG,4184,Definitely Endangered,48.5,0.7858557860073989,language,,PG,Nama (Papua New Guinea)
nama1267,nama1267,Namat,nkm,more1255,Papunesia,-8.827,141.641,PG,0,Extinct,96.7,0.0,language,,PG,Namat
nama1268,nama1268,Namakura,nmk,aust1307,Papunesia,-16.8979,168.569,VU,685,Severely Endangered,79.2,0.4217895841625957,language,,VU,Namakura
namb1291,namb1291,Nambya,nmq,atla1278,Africa,-19.0899,26.0394,BW NA ZM ZW,82741,Vulnerable,42.0,0.8246110555850173,language,,BW NA ZM ZW,Nambya
namb1293,namb1293,Nambo,ncm,more1255,Papunesia,-8.74501,141.931,PG,3287,Definitely Endangered,60.8,0.759956608690521,language,,PG,Nambo
name1237,name1237,Ná-Meo,neo,hmon1336,Eurasia,22.4189,106.435,VN,12604,Vulnerable,32.0,0.8377498921700209,language,,VN,Ná-Meo
nami1249,nami1249,Namibian Sign Language,nbs,sign1238,Africa,-22.6,17.048,,39,Critically Endangered,89.0,0.0294197868703017,language,,Unknown,Namibian Sign Language
nami1256,nami1256,Namia,nnm,sepi1257,Papunesia,-3.85538,141.788,PG,11,Critically Endangered,84.8,0.2177272655106892,language,,PG,Namia
nami1258,nami1258,Namiae,nvm,koia1260,Papunesia,-9.18089,148.166,PG,37,Critically Endangered,96.8,0.2225734575606001,language,,PG,Namiae
naml1240,naml1240,Namla,naa,naml1239,Papunesia,-3.58,140.66,ID,34,Critically Endangered,96.9,0.0608073505428404,language,,ID,Namla
namm1235,namm1235,Nam,,sino1245,Eurasia,36.11,99.43,CN,10242,Vulnerable,47.4,0.8025528873108627,language,,CN,Nam
namo1246,namo1246,Namo,mxw,more1255,Papunesia,-9.12416,141.824,PG,16,Critically Endangered,85.0,0.0359072148929064,language,,PG,Namo
namo1247,namo1247,Namonuito,nmt,aust1307,Papunesia,8.584627,149.685202,FM,1831,Definitely Endangered,61.6,0.6628233696910044,language,,FM,Namonuito
namo1248,namo1248,Namosi-Naitasiri-Serua,bwb,aust1307,Papunesia,-18.5308,177.637,FJ,42,Critically Endangered,93.5,0.1082628855528155,language,,FJ,Namosi-Naitasiri-Serua
namu1246,namu1246,Namuyi,nmy,sino1245,Eurasia,28.5909,101.898,CN,403,Severely Endangered,71.4,0.5660281972802613,language,,CN,Namuyi
namu1249,namu1249,Namut-Nginamanu,,aust1307,Papunesia,-8.578948,120.975435,ID,78,Critically Endangered,96.5,0.1538161412744219,language,,ID,Namut-Nginamanu
nana1257,nana1257,Nanai,gld,tung1282,Eurasia,48.43426,134.79726,CN RU,2812,Definitely Endangered,57.2,0.7763470238721298,language,,CN RU,Nanai
nana1261,nana1261,Nanabin Sign Language,,sign1238,Africa,5.245634,-0.949953,GH,2752,Definitely Endangered,62.9,0.637510441240675,language,,GH,Nanabin Sign Language
nanc1253,nanc1253,Nancere,nnc,afro1255,Africa,9.31975,16.1282,TD,952,Severely Endangered,74.9,0.5328987261613984,language,,TD,Nancere
nand1264,nand1264,Nande,nnb,atla1278,Africa,-0.24904,29.0243,CD UG,794,Severely Endangered,80.1,0.545834839737193,language,,CD UG,Nande
nand1266,nand1266,Nandi,niq,nilo1247,Africa,0.793737,35.408478,KE,162,Severely Endangered,71.5,0.4120131540087739,language,,KE,Nandi
nane1238,nane1238,Nanerigé Sénoufo,sen,atla1278,Africa,11.7548,-4.92148,BF ML,745,Severely Endangered,77.3,0.5010085822484465,language,,BF ML,Nanerigé Sénoufo
nang1259,nang1259,Nangikurrunggurr,nam,sout2772,Australia,-14.268,131.237,AU,0,Extinct,98.3,0.0,language,,AU,Nangikurrunggurr
nang1261,nang1261,Nanga,nzz,dogo1299,Africa,14.49,-3.02,ML,1938,Definitely Endangered,52.3,0.788502684280403,language,,ML,Nanga
nang1262,nang1262,Nanggu,ngr,aust1307,Papunesia,-10.7441,165.887,SB,76,Critically Endangered,88.0,0.2405882477130459,language,,SB,Nanggu
nank1250,nank1250,Nankina,nnk,nucl1709,Papunesia,-5.80804,146.464,PG,73,Critically Endangered,85.3,0.0627513174987438,language,,PG,Nankina
nant1249,nant1249,Nanticoke,nnt,algi1248,North America,39.67781,-74.98648,US,51,Critically Endangered,95.0,0.2134649555017824,language,,US,Nanticoke
nant1250,nant1250,Nanti,cox,araw1281,South America,-12.1018,-72.3507,PE,3080,Definitely Endangered,54.7,0.6711406900722088,language,,PE,Nanti
nanu1240,nanu1240,Nanubae-Imangae,afk,araf1243,Papunesia,-4.71731,143.937,PG,99,Critically Endangered,89.8,0.1968678239890005,language,,PG,Nanubae-Imangae
naog1238,naog1238,Baonao,,hmon1336,Eurasia,24.93169,107.60974,CN,15445,Vulnerable,49.7,0.8087102978442378,language,,CN,Baonao
nape1237,nape1237,Napeca,,chap1271,South America,-15.3,-63.1,BO,10345,Vulnerable,36.3,0.8931831142543616,language,,BO,Napeca
napo1242,napo1242,Napo Lowland Quechua,qvo,quec1387,South America,-0.072525,-76.3889,CO EC PE,264,Severely Endangered,80.1,0.5833961113136854,language,,CO EC PE,Napo Lowland Quechua
napu1241,napu1241,Napu,npy,aust1307,Papunesia,-1.43707,120.338,ID,75,Critically Endangered,88.4,0.0442450147878614,language,,ID,Napu
nara1262,nara1262,Nara,nrb,,Africa,15.3251,37.499,ER,4034,Definitely Endangered,53.5,0.7879417522114486,language,,ER,Nara
nara1263,nara1263,Narango,nrg,aust1307,Papunesia,-15.5259,167.047,VU,752,Severely Endangered,70.4,0.4704389073502782,language,,VU,Narango
nara1264,nara1264,Narak,nac,nucl1709,Papunesia,-5.5591,144.754,PG,104,Severely Endangered,73.7,0.4709207449810712,language,,PG,Narak
nara1265,nara1265,Narau,nxu,book1242,Papunesia,-3.43594,139.876,ID,259,Severely Endangered,70.7,0.5201585060436424,language,,ID,Narau
nari1240,nari1240,Narim,loh,surm1244,Africa,4.80331,33.3312,SS,343,Severely Endangered,68.7,0.5286605924253215,language,,SS,Narim
naro1249,naro1249,Naro,nhr,khoe1240,Africa,-22.0939,20.7458,BW NA,3733,Definitely Endangered,66.3,0.6475682485700759,language,,BW NA,Naro
naro1251,naro1251,Narom,nrm,aust1307,Papunesia,4.42115,114.011,MY,312,Severely Endangered,75.9,0.5418050399798214,language,,MY,Narom
narp1239,narp1239,Nar Phu,npa,sino1245,Eurasia,28.76714,84.22852,NP,327,Severely Endangered,76.1,0.5451979608493921,language,,NP,Nar Phu
narr1259,narr1259,Narrinyeri,nay,pama1250,Australia,-36.2301,140.158,AU,222,Severely Endangered,84.7,0.3556740482824304,language,,AU,Narrinyeri
naru1238,naru1238,Narungga,nnr,pama1250,Australia,-34.69,137.535,AU,39,Critically Endangered,98.9,0.1894785896721615,language,,AU,Narungga
nasa1239,nasa1239,Nasal,nsy,aust1307,Papunesia,-4.8652,103.5719,ID,130,Severely Endangered,73.5,0.5231402052494067,language,,ID,Nasal
nasa1240,nasa1240,Nasarian,nvh,aust1307,Papunesia,-16.3497,167.414,VU,144,Severely Endangered,70.6,0.4758466777771283,language,,VU,Nasarian
nask1242,nask1242,Naskapi,nsk,algi1248,North America,55.9316,-61.1318,CA,19,Critically Endangered,81.2,0.091858596542936,language,,CA,Naskapi
nasv1234,nasv1234,Nasvang,,aust1307,Papunesia,-16.458173,167.639563,VU,489,Severely Endangered,84.4,0.3848020446065114,language,,VU,Nasvang
nata1238,nata1238,Natagaimas,nts,book1242,South America,4.16665,-75.0333,CO,65,Critically Endangered,88.7,0.2921083604742545,language,,CO,Natagaimas
nata1252,nata1252,Natanzic,ntz,indo1319,Eurasia,33.4593,51.9538,IR,461,Severely Endangered,73.5,0.551303305030459,language,,IR,Natanzic
natc1249,natc1249,Natchez,ncz,,North America,31.75,-91.33,US,58,Critically Endangered,85.5,0.0787313856683505,language,,US,Natchez
nate1242,nate1242,Nateni,ntm,atla1278,Africa,10.5191,1.21879,BJ,1010,Definitely Endangered,46.9,0.7624181666839585,language,,BJ,Nateni
nath1238,nath1238,Nathembo,nte,atla1278,Africa,-16.0973,39.9062,MZ,0,Extinct,97.2,0.0,language,,MZ,Nathembo
nati1243,nati1243,Natioro,nti,atla1278,Africa,10.7176,-5.19517,BF,65,Critically Endangered,87.0,0.0909473975944717,language,,BF,Natioro
nati1244,nati1244,Nati,,aust1307,Papunesia,-16.468709,167.496054,VU,20183,Vulnerable,38.7,0.8946934975743459,language,,VU,Nati
natu1246,natu1246,Natügu,ntu,aust1307,Papunesia,-10.6771,165.835,SB,456,Severely Endangered,88.7,0.5418597712618781,language,,SB,Natügu
natu1248,natu1248,Natú,,uncl1493,South America,-10.1856656,-36.8493409,BR,11,Critically Endangered,84.8,0.2434580763795719,language,,BR,Natú
natu1249,natu1249,Natügu (Retired),stc,book1242,Papunesia,-10.6771,165.835,SB,2132,Definitely Endangered,70.7,0.609515016311112,language,,SB,Natügu (Retired)
naue1237,naue1237,Nauete,nxa,aust1307,Papunesia,-8.70733,126.741,TL,81,Critically Endangered,90.1,0.0197284521273501,language,,TL,Nauete
nauk1242,nauk1242,Naukan Yupik,ynk,eski1264,Eurasia,65.5184,-171.755,RU,6060,Definitely Endangered,74.2,0.7626592710132533,language,,RU,Naukan Yupik
naun1237,naun1237,Nauna,ncn,aust1307,Papunesia,-2.21213,148.201,PG,0,Extinct,96.8,0.0,language,,PG,Nauna
nauo1235,nauo1235,Nauo,nwo,pama1250,Australia,-33.79661078,135.828014,AU,173,Severely Endangered,87.9,0.4352474030481438,language,,AU,Nauo
naur1243,naur1243,Nauru,nau,aust1307,Papunesia,-0.52957,166.922,NR,340,Severely Endangered,79.4,0.5808519903935286,language,,NR,Nauru
nava1243,nava1243,Navajo,nav,atha1245,North America,36.33,-109.38,US,57,Critically Endangered,83.9,0.2070129046236497,language,,US,Navajo
navu1237,navu1237,Navut,nsw,aust1307,Papunesia,-15.3169,166.798,VU,1095,Definitely Endangered,70.3,0.6670897750691804,language,,VU,Navut
navw1234,navw1234,Navwien,,aust1307,Papunesia,-16.502947,167.554419,VU,83,Critically Endangered,85.3,0.0793635328468585,language,,VU,Navwien
nawa1239,nawa1239,Nawa,,pano1259,South America,-7.68,-72.0,BR,166,Severely Endangered,84.6,0.579903015734437,language,,BR,Nawa
nawa1258,nawa1258,Nawaru,nwr,yare1250,Papunesia,-9.37935,148.237,PG,1140,Definitely Endangered,51.8,0.6323261276898925,language,,PG,Nawaru
nawa1259,nawa1259,Nawathinehena,nwa,algi1248,North America,41.316,-104.45,US,15,Critically Endangered,91.6,0.1664014505100756,language,,US,Nawathinehena
nawd1238,nawd1238,Nawdm,nmz,atla1278,Africa,7.17037,0.58553,GH TG,937,Severely Endangered,83.1,0.3990983061236884,language,,GH TG,Nawdm
nawu1242,nawu1242,Nawuri,naw,atla1278,Africa,8.45116,0.04947,GH,611,Severely Endangered,79.0,0.5704806507199142,language,,GH,Nawuri
naxi1245,naxi1245,Naxi,nxq,sino1245,Eurasia,27.5,100.0,CN,8315,Definitely Endangered,58.6,0.7981066772288764,language,,CN,Naxi
naxi1246,naxi1246,Naxi (Retired),nbf,book1242,Eurasia,27.45988,100.18172,CN,487,Severely Endangered,76.9,0.4659821690167862,language,,CN,Naxi (Retired)
naxi1247,naxi1247,Nuoxi Yao,,taik1256,Eurasia,27.0769,110.22221,CN,50470,Vulnerable,40.8,0.8062135553740778,language,,CN,Nuoxi Yao
nayi1242,nayi1242,Nayinic,nyq,indo1319,Eurasia,34.2212,53.521,IR,0,Extinct,102.3,0.0,language,,IR,Nayinic
nayi1243,nayi1243,Nayi,noz,dizo1235,Africa,6.88202,36.3813,ET,7795,Definitely Endangered,62.0,0.7941289554507868,language,,ET,Nayi
ncan1245,ncan1245,Ncane-Mungong,ncr,atla1278,Africa,6.50696,10.5312,CM,16371,Vulnerable,26.1,0.8432731310935369,language,,CM,Ncane-Mungong
nchu1238,nchu1238,Nchumbulu,nlu,atla1278,Africa,7.6302,-1.30881,GH,0,Extinct,103.3,0.0,language,,GH,Nchumbulu
ndai1238,ndai1238,Ndai,gke,atla1278,Africa,8.09039,14.2888,CM,54,Critically Endangered,93.2,0.1327983449248947,language,,CM,Ndai
ndak1241,ndak1241,Ndaka,ndk,atla1278,Africa,1.53341,27.9693,CD,4604,Definitely Endangered,53.6,0.682073895606898,language,,CD,Ndaka
ndal1241,ndal1241,Ndali,ndh,atla1278,Africa,-9.88948,33.6118,MW TZ,1739,Definitely Endangered,55.5,0.6611348426476743,language,,MW TZ,Ndali
ndam1239,ndam1239,Ndamba,ndj,atla1278,Africa,-8.40485,36.0271,TZ,4641,Definitely Endangered,69.9,0.6198430448698288,language,,TZ,Ndamba
ndam1251,ndam1251,Ndam,ndm,afro1255,Africa,9.79369,17.326,TD,684,Severely Endangered,70.0,0.5489044093033417,language,,TD,Ndam
ndam1254,ndam1254,Ndambomo,nxo,atla1278,Africa,-0.82,12.77,GA,59,Critically Endangered,86.7,0.0765259766203801,language,,GA,Ndambomo
ndan1241,ndan1241,Nda'nda',nnz,atla1278,Africa,5.14715,10.3942,CM,229,Severely Endangered,81.3,0.4393538870329982,language,,CM,Nda'nda'
ndas1238,ndas1238,Ndasa,nda,atla1278,Africa,-2.449015,13.369465,CG GA,549,Severely Endangered,73.9,0.3655256808053901,language,,CG GA,Ndasa
ndau1241,ndau1241,Ndau,ndc,atla1278,Africa,-20.1239,33.1739,MZ ZW,979,Severely Endangered,75.5,0.3045311395007972,language,,MZ ZW,Ndau
ndeg1238,ndeg1238,Nde-Gbite,ned,book1242,Africa,7.065,10.47,NG,782,Severely Endangered,70.6,0.4569893068170232,language,,NG,Nde-Gbite
ndem1249,ndem1249,Ndemli,nml,atla1278,Africa,4.58061,10.2197,CM,208,Severely Endangered,74.3,0.3563195214847903,language,,CM,Ndemli
nden1248,nden1248,Ndengereko,ndg,atla1278,Africa,-7.54628,38.958,TZ,183,Severely Endangered,76.7,0.4028335128470971,language,,TZ,Ndengereko
nden1249,nden1249,Ndendeule,dne,atla1278,Africa,-10.4203,36.0105,TZ,45,Critically Endangered,93.9,0.0678642065571234,language,,TZ,Ndendeule
nden1250,nden1250,Nde-Nsele-Nta,ndd,atla1278,Africa,6.17426,8.49836,NG,368,Severely Endangered,72.2,0.4781879721576164,language,,NG,Nde-Nsele-Nta
ndin1245,ndin1245,Nding,eli,narr1279,Africa,10.2741,30.7306,SD,15,Critically Endangered,91.3,0.2508001738499268,language,,SD,Nding
ndob1238,ndob1238,Ndobo,ndw,atla1278,Africa,1.32539,18.6151,CD,213,Severely Endangered,75.3,0.3193213032136782,language,,CD,Ndobo
ndoe1238,ndoe1238,Ndoe,nbb,atla1278,Africa,6.08134,8.69131,NG,1193,Definitely Endangered,65.6,0.6257317914103138,language,,NG,Ndoe
ndog1248,ndog1248,Ndogo,ndz,atla1278,Africa,7.73028,27.5588,SS,3178,Definitely Endangered,54.5,0.7033758826589065,language,,SS,Ndogo
ndol1238,ndol1238,Ndolo,ndl,atla1278,Africa,2.15101,19.4087,CD,45,Critically Endangered,92.4,0.072641113064242,language,,CD,Ndolo
ndom1244,ndom1244,Ndombe,ndq,atla1278,Africa,-12.96548,13.37097,AO,93,Critically Endangered,90.8,0.2563197804765496,language,,AO,Ndombe
ndom1245,ndom1245,Ndom,nqm,kolo1268,Papunesia,-7.93553,138.019,ID,1550,Definitely Endangered,50.3,0.7317733877768191,language,,ID,Ndom
ndon1252,ndon1252,Ndonde Hamba,njd,book1242,Africa,-10.5584,38.1253,TZ,351,Severely Endangered,79.6,0.531269607558916,language,,TZ,Ndonde Hamba
ndon1254,ndon1254,Ndonga,ndo,atla1278,Africa,-17.22,17.35,AO NA,777,Severely Endangered,81.0,0.5492573021398254,language,,AO NA,Ndonga
ndoo1241,ndoo1241,Ndoola,ndr,atla1278,Africa,7.2884,11.3096,CM NG,65,Critically Endangered,87.4,0.0064332733485836,language,,CM NG,Ndoola
ndoo1242,ndoo1242,Ndo,ndp,cent2225,Africa,2.68546,30.5652,CD UG,62,Critically Endangered,92.7,0.2738060053226841,language,,CD UG,Ndo
ndru1234,ndru1234,Ndrulo,dno,cent2225,Africa,2.250128,30.870201,CD,578,Severely Endangered,75.0,0.5739366372789108,language,,CD,Ndrulo
ndug1245,ndug1245,Nduga,ndx,nucl1709,Papunesia,-4.34043,138.411,ID,771,Severely Endangered,73.8,0.3042156492752176,language,,ID,Nduga
ndum1239,ndum1239,Ndumu,nmd,atla1278,Africa,-1.67033,13.7279,GA,602,Severely Endangered,79.2,0.3105309590885873,language,,GA,Ndumu
ndun1249,ndun1249,Ndunga,ndt,atla1278,Africa,2.3886,21.5755,CD,42,Critically Endangered,87.4,0.0489936859233338,language,,CD,Ndunga
ndun1251,ndun1251,Ndunda,nuh,atla1278,Africa,6.73205,11.11047,NG,282,Severely Endangered,82.4,0.5911856498532034,language,,NG,Ndunda
ndut1239,ndut1239,Ndut,ndv,atla1278,Africa,14.925,-16.9811,SN,640,Severely Endangered,70.1,0.4656833141934003,language,,SN,Ndut
ndwe1234,ndwe1234,Ndwewe,nww,atla1278,Africa,-8.94,36.13,TZ,42,Critically Endangered,94.1,0.1321325317075931,language,,TZ,Ndwewe
ndyu1241,ndyu1241,Ndyuka-Trio Pidgin,njt,pidg1258,South America,2.94789,-56.0182,SR,35,Critically Endangered,91.0,0.269656749668668,language,,SR,Ndyuka-Trio Pidgin
ndyu1242,ndyu1242,Aukan,djk,indo1319,South America,4.3126,-54.6419,GF SR,59,Critically Endangered,85.8,0.2235615559507308,language,,GF SR,Aukan
ndze1235,ndze1235,Ndzerem,,atla1278,Africa,6.07,10.66,CM,287,Severely Endangered,83.5,0.3146838845757264,language,,CM,Ndzerem
ndzw1235,ndzw1235,Ndzwani Comorian,wni,atla1278,Africa,-12.2123,44.3709,KM,166,Severely Endangered,80.0,0.579565074808925,language,,KM,Ndzwani Comorian
neap1235,neap1235,Continental Southern Italian,nap,indo1319,Eurasia,39.2288,16.4225,IT,1651,Definitely Endangered,52.0,0.7732572885257583,language,,IT,Continental Southern Italian
neba1243,neba1243,Nebaj Shared Homesign Systems,,sign1238,North America,15.40618,-91.15028,GT,52,Critically Endangered,88.2,0.1253359864029414,language,,GT,Nebaj Shared Homesign Systems
nede1245,nede1245,Nedebang,nec,timo1261,Papunesia,-8.28776,124.192,ID,0,Extinct,103.0,0.0,language,,ID,Nedebang
nefa1235,nefa1235,Nefamese,nef,pidg1258,Eurasia,27.688,96.349,IN,258972,Safe,32.4,0.907420964357698,language,,IN,Nefamese
nege1240,nege1240,Negeri Sembilan Malay,zmi,aust1307,Eurasia,2.66503,102.291,MY,1495,Definitely Endangered,69.8,0.75374321641891,language,,MY,Negeri Sembilan Malay
nege1244,nege1244,Virgin Islands Dutch Creole,dcr,indo1319,North America,18.3416,-64.8922,VI,107,Severely Endangered,71.8,0.3216909067767396,language,,VI,Virgin Islands Dutch Creole
negi1245,negi1245,Negidal,neg,tung1282,Eurasia,52.96584,139.20575,RU,813,Severely Endangered,79.1,0.4081625224298522,language,,RU,Negidal
